title,artist,album,isrc,platform,trackId,duration,addedDate,addedBy,url
Siempre,JR,Siempre,QZWV32445024,spotify,1wUdwKBCnnaABSfG3I1eBX,232s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1wUdwKBCnnaABSfG3I1eBX
"La Soledad",JR,Siempre,QZWV32445090,spotify,3BLEq0NYYbzLK5cvOhbW4y,200s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3BLEq0NYYbzLK5cvOhbW4y
Magia,JR,Siempre,QZWV32445035,spotify,5kkT0Ee37an944SI2OeQnR,196s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5kkT0Ee37an944SI2OeQnR
"Más Que Yo Mismo",JR,Siempre,QZWV32445047,spotify,5Tz6FfHfsEptYqA9cmNdzu,248s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5Tz6FfHfsEptYqA9cmNdzu
"Corazón Partido",JR,Siempre,QZWV32445084,spotify,2Y6MChK47RARlB11B5tkJh,228s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2Y6MChK47RARlB11B5tkJh
"Disparo al Corazón","Ricky Martin","A Quien Quiera Escuchar (Deluxe Edition)",USSD11400214,spotify,5828oiHxe6DSSAuIrPSeVT,230s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5828oiHxe6DSSAuIrPSeVT
"Mátame Otra Vez","Ricky Martin","A Quien Quiera Escuchar (Deluxe Edition)",USSD11400354,spotify,54lXoEKmlI0DFnbgrBxv1R,243s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/54lXoEKmlI0DFnbgrBxv1R
"Bailando Dos Corazones - Bachata Remix",Chayanne,"Bailando Dos Corazones (Bachata Remix)",USSD11500143,spotify,0HAZyxYDT0xT6CgFlftnW6,223s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0HAZyxYDT0xT6CgFlftnW6
"Todo No Es Casualidad - Versión Radio","India Martinez","Te Cuento un Secreto",ES5021601137,spotify,7hJ50qGogxnnOto7kISbSQ,209s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7hJ50qGogxnnOto7kISbSQ
"Te Cuento un Secreto","India Martinez","Te Cuento un Secreto",ES5021601142,spotify,3KOIDlsOnpl2mZJTuGNJIK,195s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3KOIDlsOnpl2mZJTuGNJIK
"El Arte De Vivir","Antonio José","Radar De Éxitos: Para Cantar",ES5701501306,spotify,6artXBzEaSCVKX5IkXhYxU,175s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6artXBzEaSCVKX5IkXhYxU
"Lo Que Yo Daria","Niña Pastori","Amame Como Soy (Nuevas Joyas)",ES5021500830,spotify,1MqL752flFShk1jMNFg9X4,231s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1MqL752flFShk1jMNFg9X4
Cai,"Niña Pastori",Cañailla,ES5020000063,spotify,7KtFeanepT9gGXU1zsgQn0,269s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7KtFeanepT9gGXU1zsgQn0
"Comiendote a Besos",Rozalén,"Con Derecho A...",ES5021300133,spotify,02FKjeU8CrA2ckppBa5RJg,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/02FKjeU8CrA2ckppBa5RJg
"Ya No","Manuel Carrasco","Bailar El Viento",ES5701501033,spotify,4lWnNqKJmhxrgzidQmXB94,226s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4lWnNqKJmhxrgzidQmXB94
"Que Lo Nuestro Se Quede Nuestro","Carlos Rivera","Yo Creo",MXF011500396,spotify,3rtxFFGZ10e2vYBo7PsPf2,223s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3rtxFFGZ10e2vYBo7PsPf2
"Otras Vidas","Carlos Rivera","Yo Creo",MXF011500394,spotify,5kpFIS23n3tsoZAjWc5Ebx,212s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5kpFIS23n3tsoZAjWc5Ebx
"Ahora Tu",Malú,"Guerra Fria",ES5021000597,spotify,7z9IbN0D245JG5iokzkbDk,224s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7z9IbN0D245JG5iokzkbDk
Heroe,"Jay D Amante",Heroe,usdy41713438,spotify,0ky3EiSBijjbJ4c8xd3VeV,252s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0ky3EiSBijjbJ4c8xd3VeV
"Ya Me Enteré",Reik,Des/Amor,MXF011600015,spotify,0lPXFrKyl8HkdQ2E6NmNja,204s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja
"Duendecillos en la Cama","Victor Muñoz, Anais Vivas","Duendecillos en la Cama",uscgh1676010,spotify,5Dkl2ijOFwgbCp0VJd1jVc,235s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5Dkl2ijOFwgbCp0VJd1jVc
"Quiero (Version Bachata)",EliaCiM,"Quiero (Version Bachata)",QMHWJ1600002,spotify,1cfHBltdotNioCGTBXi0iN,245s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1cfHBltdotNioCGTBXi0iN
"Contigo Me Siento Bien",Parra,"Historias Prestadas",TCACA1471172,spotify,3eIKujmo9HmtgHTNBIiHmT,201s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3eIKujmo9HmtgHTNBIiHmT
"Como El Agua","Rotem Cohen, Descemer Bueno","Como El Agua",FR2X41778225,spotify,5ZNKCJyAOQwEmsvtunyWZZ,221s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5ZNKCJyAOQwEmsvtunyWZZ
"¿Qué Harías por Amor?",MAYKEL,"¿Qué Harías por Amor?",TCACU1613933,spotify,0whmu8QzRhr68y4j9SmRKH,186s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0whmu8QzRhr68y4j9SmRKH
"Te Quiero","Mario Baro","Te Quiero - Single",ES4331500004,spotify,05vq4inWvNKFRHYXAV3aSZ,184s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/05vq4inWvNKFRHYXAV3aSZ
"Te Soñé","Vicente Garcia","Te Soñé",TCABZ1482582,spotify,4YmKB5MkydYeY2kfq6avvr,204s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4YmKB5MkydYeY2kfq6avvr
"Sabanas Blancas","Omi Hernandez, Leoni Torres","Removiendo el Piso",ITAC21600122,spotify,3fPkTl1FdkPzgbZkBKUZ8N,217s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3fPkTl1FdkPzgbZkBKUZ8N
Lloro,"Vicky Corbacho",Lloro,ushm21649788,spotify,7CLoSUREgBkrGQ2sAh2noY,229s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7CLoSUREgBkrGQ2sAh2noY
"Ya Te Olvidé","Vicky Corbacho","Ya Te Olvidé",ushm81619432,spotify,4PiGN3YYV1LZKcULXSqNfa,179s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4PiGN3YYV1LZKcULXSqNfa
"Sin Ti","Dani J","Sin Ti",ES19S1600058,spotify,0G69c4MiZ0HHCQ8K1hPp2N,219s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0G69c4MiZ0HHCQ8K1hPp2N
"Amor Prohibido","Dani J","Quitémonos la Ropa (Bachata / Pop)",ES19S1600021,spotify,3jV8hmVkSkRBqmyTatqB9N,208s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3jV8hmVkSkRBqmyTatqB9N
Traición,"Dani J","Mi Momento",ES19S1600062,spotify,73eKSCGFbT9WaDsSv2UhIp,254s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/73eKSCGFbT9WaDsSv2UhIp
"Quitémonos la Ropa","Dani J","Quitémonos la Ropa (Bachata / Pop)",ES19S1600027,spotify,33ZBHQwTo1m2cnf4czRWMh,227s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/33ZBHQwTo1m2cnf4czRWMh
"Quiero Hablarte","Dani J","Quitémonos la Ropa (Bachata / Pop)",ES19S1600010,spotify,4AgoO3SW9EnnFgGHTwfLqG,211s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4AgoO3SW9EnnFgGHTwfLqG
Confiésale,"Dani J","Quitémonos la Ropa (Bachata / Pop)",ES19S1600025,spotify,6GWWpYCHvXk5RSD02XBq24,226s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6GWWpYCHvXk5RSD02XBq24
Desnúdate,"Dani J","Quitémonos la Ropa (Bachata / Pop)",ES19S1600011,spotify,2UALnSQSr4Efhk9CO7WP6A,205s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2UALnSQSr4Efhk9CO7WP6A
"Amor Eterno","Dani J","Amor Eterno",ES19S1600054,spotify,6ql5V79pxRKkfq1IzApxPm,245s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6ql5V79pxRKkfq1IzApxPm
"Pedacitos de Ti","DJ Khalid, Dani J","Pedacitos de Ti",uscgh1860605,spotify,2K4EKQRJwwJ0UBgiLGfypk,223s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2K4EKQRJwwJ0UBgiLGfypk
"Tan Lejos de Mí","Dani J","Mi Momento",ES19S1600060,spotify,2UIDW3apHqimh9UqaF9mYd,265s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2UIDW3apHqimh9UqaF9mYd
Tú,"Dani J","Mi Momento",ES19S1600061,spotify,7AQUZMRo7OUKoes4BOiMWJ,235s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7AQUZMRo7OUKoes4BOiMWJ
"Como Te Atreves","Dani J","Experiencias, Vol. 1",ES19S1700020,spotify,5i9GOySyjmQ7Um4VuYqdcK,239s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5i9GOySyjmQ7Um4VuYqdcK
"Decidiste Dejarme","Dani J",Experiencias,ES19S1800004,spotify,2qYxUA6049anKXCfjU3IAf,207s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2qYxUA6049anKXCfjU3IAf
"Siempre Te Amare","Daniel Santacruz","Lo Dice la Gente",USJ3V1410007,spotify,4lk5hfWz5OjBWjKbfu4SqQ,203s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4lk5hfWz5OjBWjKbfu4SqQ
"No Me Sueltes","Daniel Santacruz","Lo Dice la Gente",USJ3V1410008,spotify,2ilj6Os0yPBYNewK26IbNs,210s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2ilj6Os0yPBYNewK26IbNs
"Lo Dice La Gente","Daniel Santacruz","Lo Dice la Gente",USJ3V1410003,spotify,3IoDMK4UL4ekUrrzoDVkaW,226s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3IoDMK4UL4ekUrrzoDVkaW
"Toda la Vida","Daniel Santacruz","Toda la Vida",USEWG1633300,spotify,1OgJZOGt1iCmJBBJGfqvey,234s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1OgJZOGt1iCmJBBJGfqvey
"Bailando Contigo","Daniel Santacruz","Radio Rompecorazones",USJ3V0800006,spotify,6vbNxHrwwo0J7hcTWWxcrB,213s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6vbNxHrwwo0J7hcTWWxcrB
"Bachata en Nueva York","Daniel Santacruz","Bachata Stereo",USJ3V1104895,spotify,1ZGehwsv0YuqeU5S3wXPjT,213s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1ZGehwsv0YuqeU5S3wXPjT
"Si Digo Te Amo","Daniel Santacruz","Lo Dice la Gente",USJ3V1241560,spotify,5v7iwpkN08dBKiLMyK9wUq,233s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5v7iwpkN08dBKiLMyK9wUq
Sálvame,"Daniel Santacruz","Lo Dice la Gente",USJ3V1410010,spotify,7j9aYpP3KCeFCmVgp1HVlc,244s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7j9aYpP3KCeFCmVgp1HVlc
Palabritas,"Daniel Santacruz","Bachata Stereo",QMFMF1452277,spotify,6RwuA3EGQVaxNclIVHwKPu,215s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6RwuA3EGQVaxNclIVHwKPu
"Cuando un Hombre Se Enamora","Daniel Santacruz","Bachata Stereo",USJ3V1104892,spotify,7rx2lyHHFawe5RTHsrOI2H,250s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7rx2lyHHFawe5RTHsrOI2H
Hello,"Daniel Santacruz",Hello,USEWG1553400,spotify,2yeGvgsfpiH6ojuEVo5cwG,213s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2yeGvgsfpiH6ojuEVo5cwG
"Este Amor","Daniel Santacruz","Radio Rompecorazones",USJ3V0800011,spotify,7wnBvbs4SOwZV6V7SZAfi3,224s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7wnBvbs4SOwZV6V7SZAfi3
"Se Busca Un Corazon","Daniel Santacruz","Bachata Stereo",USJ3V1104900,spotify,1SyLRZZhkolVL1X9lrwh3J,202s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1SyLRZZhkolVL1X9lrwh3J
"Me Duele Amarte","Daniel Santacruz","Lo Dice la Gente",USJ3V1410002,spotify,3KWOcnJsmChYDY6S3AZHl4,246s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3KWOcnJsmChYDY6S3AZHl4
"Verdad o Reto","Daniel Santacruz","Verdad o Reto",USEWG1645327,spotify,7IPzMYkI9CW5xWXNHYbbfu,210s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7IPzMYkI9CW5xWXNHYbbfu
"Carmín (feat. Juan Luis Guerra)","Romeo Santos, Juan Luis Guerra 4.40",Golden,USSD11700164,spotify,7feNblkR0A56vttsAGTyzK,209s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7feNblkR0A56vttsAGTyzK
"El Papel Part 1 (Versión Amante)","Romeo Santos",Golden,USSD11700314,spotify,4uUxCpAWzNxpMXoUYCoERX,218s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4uUxCpAWzNxpMXoUYCoERX
"El Papel Part 2 (Versión Marido)","Romeo Santos",Golden,USSD11700315,spotify,69mRPCENvW75sIG5EJcAGB,282s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/69mRPCENvW75sIG5EJcAGB
"Un Vuelo A La (feat. Jessie Reyez)","Romeo Santos, Jessie Reyez",Golden,USSD11700321,spotify,7yZaCeloDZFlzVZhEnCUit,203s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7yZaCeloDZFlzVZhEnCUit
"Propuesta Indecente","Romeo Santos","Fórmula, Vol. 2 (Deluxe Edition)",USSD11300197,spotify,5PycBIeabfvX3n9ILG7Vrv,235s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5PycBIeabfvX3n9ILG7Vrv
"Eres Mía","Romeo Santos","Fórmula, Vol. 2 (Deluxe Edition)",USSD11300464,spotify,6I86RF3odBlcuZA9Vfjzeq,251s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6I86RF3odBlcuZA9Vfjzeq
"Necio (feat. Carlos Santana)","Romeo Santos, Carlos Santana","Fórmula, Vol. 2 (Deluxe Edition)",USSD11300471,spotify,3DKWF8is9hzp84aSxnhlag,264s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3DKWF8is9hzp84aSxnhlag
Hilito,"Romeo Santos","Fórmula, Vol. 2 (Deluxe Edition)",USSD11300466,spotify,6CKlQHQIxhWtq7MnEJ6QCz,235s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6CKlQHQIxhWtq7MnEJ6QCz
Inocente,"Romeo Santos","Fórmula, Vol. 2 (Deluxe Edition)",USSD11300460,spotify,6rXvMpWJbTyhSrVWye7jPE,236s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6rXvMpWJbTyhSrVWye7jPE
Malevo,"Romeo Santos","Fórmula Vol. 1 (Deluxe Edition)",USSD11100323,spotify,55NJgOC1k3hMF9SqTX1oXu,216s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/55NJgOC1k3hMF9SqTX1oXu
"No Tiene la Culpa","Romeo Santos","Fórmula, Vol. 2 (Deluxe Edition)",USSD11300469,spotify,0beYgCC4ErBZyEUbnpdyOE,304s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0beYgCC4ErBZyEUbnpdyOE
"Cancioncitas de Amor","Romeo Santos","Cancioncitas de Amor",USSD11300463,spotify,4aKfDKWFurAcQkauxlGvan,237s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4aKfDKWFurAcQkauxlGvan
"Héroe Favorito","Romeo Santos","Héroe Favorito",USSD11700015,spotify,6RFJxVj9tL0Xrd3Jve4Vo4,241s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6RFJxVj9tL0Xrd3Jve4Vo4
"Me Voy (feat. Romeo Santos)","Héctor Acosta ""El Torito"", Romeo Santos","Mitad Mitad",QM5EM1500012,spotify,4AX0mPH9LnPtRPU7qYqTHW,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4AX0mPH9LnPtRPU7qYqTHW
"Se Me Va La Voz - Bachata Version","Alejandro Fernández, Héctor Acosta ""El Torito""","Se Me Va La Voz (Bachata Version)",USUM70916236,spotify,7za1BqI5S7PfglUflEYyrx,195s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7za1BqI5S7PfglUflEYyrx
"Amorcito Enfermito","Héctor Acosta ""El Torito""","Merengue Y Sentimiento",QM5EM1500129,spotify,1RcJsBhCLIirV7PPJT5A2k,231s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1RcJsBhCLIirV7PPJT5A2k
"Me Duele la Cabeza","Héctor Acosta ""El Torito""",Obligame,QM5EM1500036,spotify,6YG8iy6oCTTBU3jTcwOHot,236s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6YG8iy6oCTTBU3jTcwOHot
"No Soy un Hombre Malo","Héctor Acosta ""El Torito""","Con el Corazon Abierto",QM5EM1500050,spotify,4iwEirT9yHS8EaEONxyfmA,216s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4iwEirT9yHS8EaEONxyfmA
"O Te Vas o Me Voy","Héctor Acosta ""El Torito""","Merengue Y Sentimiento",QM5EM1500130,spotify,3H9p474BuEi0thiA6XzLR8,222s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3H9p474BuEi0thiA6XzLR8
"Tu Veneno","Héctor Acosta ""El Torito""","Con el Corazon Abierto",QM5EM1500047,spotify,5yrEbCPVzASM9WGzyJ1HVh,219s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5yrEbCPVzASM9WGzyJ1HVh
Ojala,"Héctor Acosta ""El Torito""","Merengue Y Sentimiento",QM5EM1500121,spotify,2ycQJjV8yYMtFIDYz3rRQW,225s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2ycQJjV8yYMtFIDYz3rRQW
"No Moriré","Héctor Acosta ""El Torito""","Con el Corazon Abierto",QM5EM1500053,spotify,5lcj1mzN4Tx734yBeXXvT4,235s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5lcj1mzN4Tx734yBeXXvT4
"La Carretera","Prince Royce","La Carretera",USSD11600073,spotify,31q1SLZZJZkdXENljyG1xC,238s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/31q1SLZZJZkdXENljyG1xC
"Te Robaré","Prince Royce","Soy el Mismo",USSD11300254,spotify,3fPMRb2gcFTZcYmR0bXnDc,219s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3fPMRb2gcFTZcYmR0bXnDc
Dilema,"Prince Royce",Dilema,USSD11600436,spotify,03jN3MZ569uT3bzoh3pN5v,250s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/03jN3MZ569uT3bzoh3pN5v
"Culpa al Corazón","Prince Royce","Culpa al Corazón",USSD11500428,spotify,0KBfGeUKLjNaernyUDUqgM,222s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0KBfGeUKLjNaernyUDUqgM
"Cuchi Cuchi","Prince Royce","FIVE (Deluxe Edition)",USSD11600445,spotify,68OOpJWulCiMwxzyIXdlb4,237s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/68OOpJWulCiMwxzyIXdlb4
Solita,"Prince Royce","Soy El Mismo (Deluxe Edition)",USSD11300263,spotify,7f7hBMVpdt2KGVOMHCGQnl,252s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7f7hBMVpdt2KGVOMHCGQnl
"Te Regalo el Mar","Prince Royce","Soy el Mismo",USSD11300261,spotify,6HhC1DIBPa0cAV1WsuIh2U,244s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6HhC1DIBPa0cAV1WsuIh2U
"Me Encanta","Prince Royce","Soy el Mismo",USSD11300256,spotify,0kuZbehvYC1C9SvdJtOvsJ,294s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0kuZbehvYC1C9SvdJtOvsJ
Moneda,"Prince Royce, Gerardo Ortiz",Moneda,USSD11600281,spotify,0z3YhL6zkhS4NYovUSoCgo,187s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0z3YhL6zkhS4NYovUSoCgo
"Deja vu","Prince Royce, Shakira","Deja vu",USSD11600438,spotify,0vOU4wzq4KOLZia5bOMix0,196s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0vOU4wzq4KOLZia5bOMix0
"Gris (feat. Prince Royce)","India Martinez, Prince Royce","Te Cuento un Secreto",ES5021601140,spotify,2ScLXbekWkLv65ySA00ysl,185s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2ScLXbekWkLv65ySA00ysl
"Besos a Escondidas","Grupo Extra","Besos a Escondidas",CH9181600068,spotify,2Xhlix5Adgb9GOavFElFcq,243s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2Xhlix5Adgb9GOavFElFcq
"Te Vas","Grupo Extra","Te Vas",CH9181500030,spotify,2nFuHOkUSHXwr2lUl0z0kA,232s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2nFuHOkUSHXwr2lUl0z0kA
"Lejos de Ti","Grupo Extra","Lejos de Ti",CH9181300441,spotify,3QTd50aVOTD5iEUFlbDlS3,316s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3QTd50aVOTD5iEUFlbDlS3
Bailemos,"Grupo Extra","Colores (Bachata Is Taking Over!)",CH9181700190,spotify,14sspPKCM3FeYPXR5TLJae,243s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/14sspPKCM3FeYPXR5TLJae
"Y Que Paso","Grupo Extra, Pelo D'Ambrosio","Y Que Paso",CH9181700063,spotify,3007iiLmaCvkDSG8nCud48,223s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3007iiLmaCvkDSG8nCud48
"Me Emborrachare - Live","Grupo Extra","Me Emborrachare (Live)",CH9181600168,spotify,5ze5iJTO3WU7TfJdor4UoS,248s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5ze5iJTO3WU7TfJdor4UoS
"Despacito - Bachata Version","Grupo Extra","Despacito (Bachata Version)",CH9181700134,spotify,1488SioojRAQGLhNJQwdIt,204s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1488SioojRAQGLhNJQwdIt
"No Soy el Culpable","Grupo Extra","No Soy el Culpable",QZ22B1751403,spotify,6zgOanBEYRKbIV6iDn1dQx,265s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6zgOanBEYRKbIV6iDn1dQx
Tú,"Dustin Richie",Tú,ushm91675554,spotify,4y39awYJT9P4rkzeAWQYnC,201s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4y39awYJT9P4rkzeAWQYnC
"Su Veneno",Aventura,"The Last",US83W0970004,spotify,709hAukJxapqTU9VhsiQm0,241s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/709hAukJxapqTU9VhsiQm0
"Los Infieles",Aventura,"K.O.B. Live",US83W0600231,spotify,0HDHY6RSHHG2ZTE0cMT4GJ,257s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0HDHY6RSHHG2ZTE0cMT4GJ
"Si Esta Casa Hablara (Bachata Version)","Joel Santos","Si Esta Casa Hablara (Bachata Version)",USASN1600134,spotify,1rI0P3zoKjEgIUFWGIE6KG,233s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1rI0P3zoKjEgIUFWGIE6KG
"Al Diablo","Joel Santos","I Love Bachata 2015 (100% Bachata Hits)",ITF251400194,spotify,3aXen9ttq0ieG5dUEZDhNC,236s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3aXen9ttq0ieG5dUEZDhNC
Evidencias,"Kewin Cosmos",Episodes,TCACY1753969,spotify,2llpV4qoCYarut5kSQZ6nG,202s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2llpV4qoCYarut5kSQZ6nG
"Puedo Ser","Kewin Cosmos",Episodes,TCACY1753985,spotify,5OMB8OivUzKsDNyi2E4Oje,212s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5OMB8OivUzKsDNyi2E4Oje
"Sentirte Mia",Ken-Y,"Sentirte Mia",TCABZ1414879,spotify,52B5cDC7qegGhkXWGai0oX,209s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/52B5cDC7qegGhkXWGai0oX
"La Propuesta",eto,"La Propuesta - Single",TCABE1206570,spotify,1zSRB4lljSKSH4upt9YRA1,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1zSRB4lljSKSH4upt9YRA1
"Por Si No Te Vuelvo a Ver - Bachata Version","Rolf Sanchez","Por Si No Te Vuelvo a Ver (Bachata Version)",QM7F81400021,spotify,0Mx0BwvkyAHYdUHX3Lab5N,243s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0Mx0BwvkyAHYdUHX3Lab5N
"Lamento Boliviano","TOKE D KEDA","Lamento Boliviano Bachata Kings (Collection)",USQY51032979,spotify,5bDwZGB73xo2Jt7ta66NQG,220s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5bDwZGB73xo2Jt7ta66NQG
"Super Heroe","Tony Dize","La Melodia De La Calle 3rd Season",USB271500005,spotify,52ZY3ERXgTQJJxFb4QdnPx,182s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/52ZY3ERXgTQJJxFb4QdnPx
"Alma Desnuda","Oub LCK","BACHATA 2015 - 50 Big Bachata Romantica Hits (100% Amor Latino)",CH9181300677,spotify,7xEK0EL3I7cFcDVC3pVnit,226s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7xEK0EL3I7cFcDVC3pVnit
"Es Testigo la Luna","Mr. Don","This Is My Time",QZ5AB1641577,spotify,65kwSwJ6kWzVG4ykvgWZtJ,232s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/65kwSwJ6kWzVG4ykvgWZtJ
"Yo Te Prometo","Mr. Don","Yo Te Prometo",FR26V1542488,spotify,370WRmbBdNIZ33HZiF9Eo5,228s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/370WRmbBdNIZ33HZiF9Eo5
Duele,"Mr. Don","This Is My Time",QZ5AB1641579,spotify,41fKsFgsLzgTdDVG5e9DFN,211s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/41fKsFgsLzgTdDVG5e9DFN
"No Renunciaré a Ti","Sencillamente Joe","No Renunciaré a Ti",TCACD1594258,spotify,1sjP5ywDibuwKax81gHCTG,245s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1sjP5ywDibuwKax81gHCTG
Entiende,"Sencillamente Joe",Entiende,TCACK1590120,spotify,646pUL0tvvXw0JiWK2BgL7,265s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/646pUL0tvvXw0JiWK2BgL7
